duration,amplitude_change
0.5629924235218341,6.254841084543773
0.9223913876351323,6.8544362309638185
1.2056590312290296,4.023184799849344
1.7256967196128277,3.897479732769979
1.415749238176599,4.884113132236394
0.6961605416041854,5.905007376089469
2.3474405822256514,5.832248358131093
1.248271404463056,6.317707800621231
1.7485551465627667,4.394616066961941
1.0420969860035845,3.4485671308879753
1.381228186875445,6.138269950346994
1.5327610864295405,4.709417017556829
1.7202414663260552,3.7007934422161046
1.6406277633694164,5.534133420745079
1.548962634309726,6.083327407439439
0.9612229935610578,5.307781813257306
0.8341692429457412,5.023240632188935
1.281850296706775,5.276170396662915
1.5791252698973128,5.097187357594084
1.0069468387593972,4.268908308910278
1.644490799981234,4.8056073183990975
1.8362871243779288,5.852929663767061
0.6635947550161879,5.68379241833462
0.702900148304572,5.553619711693095
1.047710303040162,4.567945856159795
1.2694771299984962,5.257408721684656
0.8575242206553133,3.566419070857476
1.7865792694763878,5.562446698755214
1.327125309577245,6.621988585930063
1.1367274249541555,4.162066989784394
0.4063834314907915,4.914709420636832
0.4658332753728709,5.690086922430852
1.256307671955902,6.472837777916515
0.06150374629932287,5.031395576117737
1.6184846817312133,4.824614238788245
1.0389092922049834,3.742793358410543
2.722624421026917,5.4988609055100826
2.2596850120429925,7.1416145929320125
1.027377484989285,5.646236682179009
1.0645601212413263,5.3923313455584045
1.4202480237602495,7.138177010371688
1.222330966314874,5.461527966634036
0.7459613651007776,7.602388995599766
1.7179767224664428,5.537744068377396
1.3630301470466208,5.146084655465737
1.2393828803625793,5.176791930687342
0.6495188711468168,3.78415719974656
2.0032487608033747,6.872198143237449
