duration,amplitude_change
0.6785648271850004,3.938734813081662
0.8843663362185912,3.6524640056803697
0.7709692355202747,3.2658072681330497
0.5320767620362653,3.684434337232288
0.6392295565458385,3.0374444517597743
0.5211721376687986,3.5757120012145114
0.984527261305949,3.5147668195812725
0.7234749399340467,3.4395955474722584
1.188772071869744,3.473800978533227
0.7031855750651624,2.7201785884718404
0.542859124132217,3.2931926703555177
0.34353389034107173,3.568957338167683
0.27189696491531556,3.5977607532594584
0.32610354254856205,3.087326449526077
0.7843176927491168,4.0730866698231925
0.8441167688897432,3.156743797341657
0.32683253210093777,3.945749849588006
0.9397348712855613,3.7126700981745824
0.5986354336292046,3.2512834078644577
0.7545333842857961,4.292128330348561
1.1172478214702646,3.0159914678797755
0.9401806451628677,3.9241282001344397
0.6517347978019767,3.959128296599777
0.49761709104167046,3.240798656773004
0.1855947020292179,4.12757057499605
0.540199197679704,3.4215730067229613
0.6659422256147066,3.6531386052861023
0.47385885164489105,3.640943615315356
0.6857120105443285,3.471320342271197
0.7372219476994099,3.8775580984357227
0.6625449065763626,3.8701136697775165
0.5573150012090299,2.7774819990069792
0.7599444599390415,4.08969195791583
0.8275866747137826,2.8144643937666016
0.4483105265861805,3.9728672699197656
1.0674260814134702,4.013339415552326
0.6937980175905404,3.0601220812334615
0.7228655531134203,3.3524705162370565
0.8934932680436929,3.053787173754027
0.7759243508000069,3.4366709233930535
0.6985284947644043,4.732327902595397
1.0215926506179918,5.186844442555144
1.1792043397326568,3.1962512262835943
1.2045622092208674,3.644588692677348
0.6230463818427452,4.039963857734019
0.7278774881438971,4.25409180468131
0.2900097670984164,3.4929233246385674
0.550662664815883,4.354601629757354
